"","AvgSalary","City","Company","Designation","lat","lng","Max.Salary","Min.Salary","Source","State","Title"
"6271",NA,"San Francisco","Moneythink","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","college financial coach"
"6272",NA,"San Francisco","High Lantern Group","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","analyst, issue analytics"
"6273",NA,"San Mateo","Evidation Health","Data Analyst",37.5522,-122.3122,NA,NA,"Indeed","CA","health outcomes research analyst/associate"
"6274",NA,"Richmond","Joinn Laboratories CA, Inc","Data Scientist",37.9477,-122.339,NA,NA,"Indeed","CA","technician and assistant scientist"
"6275",NA,"San Mateo","Apixio","Data Scientist",37.5522,-122.3122,NA,NA,"Indeed","CA","sr. data scientist/research engineer"
"6276",NA,"Richmond","Sangamo Therapeutics","Data Scientist",37.9477,-122.339,NA,NA,"Indeed","CA","scientist ii (neuroscience)"
"6277",NA,"San Francisco","Doximity","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","senior data analyst"
"6278",NA,"Daly City","Factspan Inc","Data Engineer",37.6863,-122.4684,NA,NA,"Indeed","CA","hiring for machine learning engineer"
"6279",NA,"San Francisco","Autodesk","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","subject matter expert, construction"
"6280",NA,"South San Francisco","Genentech","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","biophysical scientist, small molecule (biochemical & cellular pharmacology)"
"6281",NA,"San Francisco","Macy's","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","staff engineer, machine learning (macys.com)"
"6282",NA,"San Francisco","Accenture","Data Consultant",37.7561,-122.4429,NA,NA,"Indeed","CA","data scientist consultant (resources)"
"6283",NA,"San Francisco","Amazon.com","Data Manager",37.7561,-122.4429,NA,NA,"Indeed","CA","research manager - machine learning"
"6284",NA,"San Francisco","Blue Owl","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","senior data engineer"
"6285",NA,"Berkeley","Plexxikon","Data Scientist",37.8723,-122.276,NA,NA,"Indeed","CA","bioinformatics scientist 1 or 2, translational medicine"
"6286",NA,"Hayward","LakePharma, Inc.","Data Scientist",37.6327,-122.0776,NA,NA,"Indeed","CA","associate scientist, process development"
"6287",NA,"San Francisco","CytomX Therapeutics, Inc.","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","associate scientist/scientist 1, pharmacology"
"6288",NA,"San Francisco","JUUL Labs","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","vp, applications"
"6289",NA,"South San Francisco","Counsyl","Data Analyst",37.6537,-122.4197,NA,NA,"Indeed","CA","clinical operations, data analyst"
"6290",NA,"San Francisco","Granular","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","sourcer"
"6291",NA,"Emeryville","Change Healthcare","Data Engineer",37.8382,-122.2932,NA,NA,"Indeed","CA","data engineer"
"6292",NA,"San Francisco","MUFG","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","quantitative analyst, associate/avp"
"6293",NA,"Mill Valley","Glassdoor","Data Scientist",37.9085,-122.5421,NA,NA,"Indeed","CA","lead data scientist, decision science"
"6294",NA,"Oakland","Pandora Media, Inc.","Data Scientist",37.7903,-122.2165,NA,NA,"Indeed","CA","staff or principal scientist, advertising"
"6295",NA,"San Francisco","Chan Zuckerberg Biohub","Research Analyst/Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","research associate, infectious disease"
"6296",NA,"San Francisco","Roche","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","senior/principal digital health platforms data scientist (phc)"
"6297",NA,"San Francisco","JUUL Labs","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","associate, strategy and business operations - quality"
"6298",NA,"San Francisco Bay Area","Lawrence Berkeley National Laboratory","Data Scientist",NA,NA,NA,NA,"Indeed","CA","staff scientist (energy storage & distributed resources)"
"6299",NA,"San Francisco","PPD","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","associate scientist / scientist - oral solid dose - manufacturing operations - gmp"
"6300",NA,"San Francisco","JUUL Labs","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","customer operations--crm analyst"
"6301",NA,"Oakland","Harnham","Data Scientist",37.7903,-122.2165,NA,NA,"Indeed","CA","data scientist, marketing - retail"
"6302",NA,"Redwood City","Atreca","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","scientist â target biology"
"6303",NA,"San Francisco","Demandbase","Data Technician",37.7561,-122.4429,NA,NA,"Indeed","CA","ad tech data engineer"
"6304",NA,"Emeryville","Zymergen","Data Scientist",37.8382,-122.2932,NA,NA,"Indeed","CA","scientist, high throughput strain engineering"
"6305",NA,"San Carlos","Natera","Other",37.4982,-122.268,NA,NA,"Indeed","CA","clinical data operator i"
"6306",NA,"San Francisco","Grand Rounds","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","data scientist"
"6307",NA,"San Francisco","Samba TV","Data Manager",37.7561,-122.4429,NA,NA,"Indeed","CA","manager of data science"
"6308",NA,"San Francisco","SigOpt","Machine Learning Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","machine learning evangelist"
"6309",NA,"San Francisco","Payette Group","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","data scientist"
"6310",NA,"San Francisco","All-In Analytics","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","data scientist"
"6311",NA,"Redwood City","Proteus Digital Health","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","stability scientist"
"6312",NA,"South San Francisco","Genentech","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","technical development scientist/associate scientist - data management and analytics"
"6313",NA,"San Francisco","Mybrainsolutions","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","senior / lead data scientist"
"6314",NA,"San Francisco","Harnham","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","principal data scientist"
"6315",NA,"Foster City","Gilead Sciences","Data Scientist",37.5553,-122.2659,NA,NA,"Indeed","CA","bioinformatics associate scientist i"
"6316",NA,"San Francisco","StubHub","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","quantitative analyst"
"6317",NA,"South San Francisco","AbbVie","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","scientist i, in vivo biology"
"6318",NA,"Redwood City","Carbon3D","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","research scientist"
"6319",NA,"Berkeley","University of California Berkeley","Other",37.8723,-122.276,NA,NA,"Indeed","CA","operations and events coordinator"
"6320",NA,"San Francisco","Twitter","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","machine learning infrastructure engineer"
"6321",NA,"San Francisco","Doximity","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","python software engineer, data integration"
"6322",NA,"Richmond","Coherent, Inc.","Data Scientist",37.9477,-122.339,NA,NA,"Indeed","CA","senior data scientist"
"6323",NA,"Oakland","Exponent","Data Scientist",37.7903,-122.2165,NA,NA,"Indeed","CA","environmental health scientist"
"6324",NA,"Oakland","Exponent","Data Analyst",37.7903,-122.2165,NA,NA,"Indeed","CA","analyst"
"6325",NA,"San Francisco Bay Area","Compass Tech International","Data Director",NA,NA,NA,NA,"Indeed","CA","downstream process development - scientist (entry to director level)"
"6326",NA,"Redwood City","Bristol-Myers Squibb","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","associate scientist, htp purification (44)"
"6327",NA,"San Mateo","Zoomdata","Data Manager",37.5522,-122.3122,NA,NA,"Indeed","CA","marketing operations manager / data analyst"
"6328",NA,"South San Francisco","Genentech","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","clinical scientist entrectinib"
"6329",NA,"San Francisco","JUUL Labs","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","associate, strategic finance"
"6330",NA,"San Francisco","UnitedHealth Group","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","lead research analyst"
"6331",NA,"San Francisco","King.com","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","product analyst"
"6332",NA,"San Francisco","Kantar Millward Brown","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","market research analyst"
"6333",NA,"San Francisco","University of California San Francisco","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","social work associate"
"6334",NA,"Redwood City","Bristol-Myers Squibb","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","research scientist"
"6335",NA,"San Ramon","DONOR NETWORK WEST","Other",37.7625,-121.9366,NA,NA,"Indeed","CA","medical screening representative (dc)"
"6336",NA,"Redwood City","Guardant Health","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","bioinformatics scientist, biopharma collaborations"
"6337",NA,"South San Francisco","VitroLabs Inc","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","stem cell scientist"
"6338",NA,"San Carlos","Natera","Data Scientist",37.4982,-122.268,NA,NA,"Indeed","CA","quality control development scientist"
"6339",NA,"South San Francisco","Genentech","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","senior/principal digital health platforms data scientist (phc)"
"6340",NA,"San Francisco","Google","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","software engineer, machine learning"
"6341",NA,"San Francisco","Parker Institute for Cancer Immunotherapy","Data Manager",37.7561,-122.4429,NA,NA,"Indeed","CA","clinical data manager"
"6342",NA,"San Francisco","Chubbies, Inc.","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","social media planner"
"6343",NA,"South San Francisco","Denali","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","research scientist (contract)"
"6344",NA,"Berkeley","University of California Berkeley","Data Scientist",37.8723,-122.276,NA,NA,"Indeed","CA","scientist, high-throughput screening"
"6345",NA,"San Francisco","BNY Mellon","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","quantitative analyst"
"6346",NA,"Redwood City","Shutterfly","Data Analyst",37.5026,-122.2251,NA,NA,"Indeed","CA","sr. analyst/ data scientist"
"6347",NA,"San Francisco","Glu Mobile","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","lead data analyst"
"6348",NA,"South San Francisco","Genentech","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","scientist -bioinformatics"
"6349",NA,"San Francisco Bay Area","Illumina","Data Scientist",NA,NA,NA,NA,"Indeed","CA","bioinformatics scientist 1"
"6350",NA,"San Francisco","NGM Biopharmaceuticals","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","scientist - translational science"
"6351",NA,"Redwood City","Bristol-Myers Squibb","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","associate research scientist"
"6352",NA,"San Mateo","Harnham","Data Scientist",37.5522,-122.3122,NA,NA,"Indeed","CA","data scientist-predictive modeling (contract to hire)"
"6353",NA,"South San Francisco","Twist Bioscience","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","informatics scientist, antibody engineering"
"6354",NA,"San Francisco","Uber","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","risk analyst"
"6355",NA,"San Francisco","Shipt","Data Director",37.7561,-122.4429,NA,NA,"Indeed","CA","director of data science"
"6356",NA,"Menlo Park","Exponent","Data Scientist",37.4689,-122.1662,NA,NA,"Indeed","CA","managing scientist"
"6357",NA,"Foster City","Qualys","Data Scientist",37.5553,-122.2659,NA,NA,"Indeed","CA","senior data scientist"
"6358",NA,"San Francisco","Quantium","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","growth analytics analyst"
"6359",NA,"San Mateo","Lattice Engines","Data Scientist",37.5522,-122.3122,NA,NA,"Indeed","CA","senior data scientist"
"6360",NA,"Novato","BioMarin","Data Scientist",38.092,-122.5576,NA,NA,"Indeed","CA","scientist 2/sr. scientist 1"
"6361",NA,"San Francisco","BetterUp","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","machine learning engineer (remote)"
"6362",NA,"San Francisco","SigOpt","Machine Learning Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","machine learning services"
"6363",NA,"San Francisco","Nielsen","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","research analyst"
"6364",NA,"San Francisco","Amazon.com","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","senior applied scientist (ml, nlp, p13n, conversational ai)"
"6365",NA,"San Francisco","BetterUp","Machine Learning Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","head of machine learning (remote)"
"6366",NA,"San Francisco","Prologis","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","research / valuations analyst"
"6367",NA,"San Francisco","Natural Resources Defense Council","Data Developer",37.7561,-122.4429,NA,NA,"Indeed","CA","program assistant - water"
"6368",NA,"San Francisco","Jobspring Partners","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","lead data scientist"
"6369",NA,"Foster City","Gilead Sciences","Data Scientist",37.5553,-122.2659,NA,NA,"Indeed","CA","sr. data scientist"
"6370",NA,"Foster City","Gilead Sciences","Data Scientist",37.5553,-122.2659,NA,NA,"Indeed","CA","associate scientist i, drug metabolism"
"6371",NA,"South San Francisco","23andMe","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","scientist, bioanalytical assay development"
"6372",NA,"San Francisco","Rand Thompson Consultants LLC","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","data engineer"
"6373",NA,"Emeryville","ZapLabs LLC","Data Engineer",37.8382,-122.2932,NA,NA,"Indeed","CA","big data engineer"
"6374",NA,"San Francisco","openwater (openwater.cc)","Other",37.7561,-122.4429,NA,NA,"Indeed","CA","image reconstruction"
"6375",NA,"San Francisco","Jobspring Partners","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","senior data scientist (python, aws, spark)"
"6376",NA,"Oakland","Energy Solutions","Data Engineer",37.7903,-122.2165,NA,NA,"Indeed","CA","data engineer"
"6377",NA,"Redwood City","Guardant Health","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","ivd bioinformatics scientist"
"6378",NA,"South San Francisco","Thermo Fisher Scientific","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","field application scientist - hid forensics"
"6379",NA,"Menlo Park","Allstate","Other",37.4689,-122.1662,NA,NA,"Indeed","CA","data & analytics training coordinator"
"6380",NA,"San Francisco","Amazon.com","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","sr data engineer"
"6381",NA,"Emeryville","Zymergen","Data Scientist",37.8382,-122.2932,NA,NA,"Indeed","CA","scientist, high throughput strain development"
"6382",NA,"San Francisco","JUUL Labs","Research Analyst/Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","market research associate"
"6383",NA,"Menlo Park","Exponent","Data Scientist",37.4689,-122.1662,NA,NA,"Indeed","CA","associate/scientist"
"6384",NA,"Redwood City","Proteus Digital Health","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","senior data scientist-ingestible sensor"
"6385",NA,"San Francisco","Wix","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","business analyst"
"6386",NA,"San Francisco","LendingClub","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","consumer research & analytics analyst"
"6387",NA,"Oakland","Harnham","Data Scientist",37.7903,-122.2165,NA,NA,"Indeed","CA","marketing data scientist - contract to hire"
"6388",NA,"San Francisco","Oracle","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","client success analyst"
"6389",NA,"San Mateo","FuelX","Data Scientist",37.5522,-122.3122,NA,NA,"Indeed","CA","senior data scientist"
"6390",NA,"Novato","Dimension Therapeutics","Data Scientist",38.092,-122.5576,NA,NA,"Indeed","CA","global safety scientist"
"6391",NA,"San Francisco","Twitch","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","senior applied scientist - recommendations"
"6392",NA,"San Francisco","Avenue Code","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","big data engineer"
"6393",NA,"South San Francisco","Genentech","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","associate scientist /scientist, dmpk"
"6394",NA,"San Francisco","Square","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","machine learning engineer, cash"
"6395",NA,"Redwood City","Guardant Health","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","bioinformatics scientist (aj)"
"6396",NA,"Richmond","Sangamo Therapeutics","Data Scientist",37.9477,-122.339,NA,NA,"Indeed","CA","scientist i/ii - rare disease"
"6397",NA,"Redwood City","Atreca","Data Scientist",37.5026,-122.2251,NA,NA,"Indeed","CA","scientist i- facs/cell biology"
"6398",NA,"San Francisco","eBay Inc.","Data Analyst",37.7561,-122.4429,NA,NA,"Indeed","CA","quantitative analyst"
"6399",NA,"South San Francisco","AbbVie","Data Scientist",37.6537,-122.4197,NA,NA,"Indeed","CA","associate scientist i/ii, research pharmacology"
"6400",NA,"Fremont","Soraa Inc.","Data Scientist",37.5256,-121.987,NA,NA,"Indeed","CA","r&d epitaxy scientist"
"6401",NA,"San Francisco","Google","Data Developer",37.7561,-122.4429,NA,NA,"Indeed","CA","developer programs engineer, machine learning"
"6402",NA,"Emeryville","Berkeley Lights, Inc.","Data Scientist",37.8382,-122.2932,NA,NA,"Indeed","CA","field applications scientist - germany"
"6403",NA,"San Francisco","Twitter","Data Engineer",37.7561,-122.4429,NA,NA,"Indeed","CA","machine learning engineer"
"6404",NA,"Richmond","Coherent Germany","Data Scientist",37.9477,-122.339,NA,NA,"Indeed","CA","senior data scientist"
"6405",NA,"San Francisco","World Wildlife Fund","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","data and technology global lead scientist"
"6406",NA,"San Francisco","Johnson & Johnson Family of Companies","Data Scientist",37.7561,-122.4429,NA,NA,"Indeed","CA","senior associate scientist, cellular immunology (1 of 3 positions)"
